time,mw,u
1857.0,4.19140750499,4.63218718856
1858.0,5.00963715566,3.42504240411
1859.0,3.89512454299,7.8846969351
1860.0,5.63579977992,7.87755862309
1861.0,3.98909751188,8.6000791837
1862.0,3.31891752602,10.4875882171
1863.0,3.87528551159,15.0983369549
1864.0,6.40122542914,12.0255492164
1865.0,4.96572615241,10.1351315587
1866.0,4.25348596713,10.8119122865
1867.0,3.89414874397,11.210493885
1868.0,3.8543158257,12.8746325075
1869.0,3.40813302993,9.71474170195
1870.0,2.50237170766,9.68482214006
1871.0,3.131944415,7.97282783553
1872.0,2.20334974032,8.06901955122
1873.0,1.39492565244,7.82523997438
1874.0,1.33591306531,4.56696182481
1875.0,0.77173130872,4.68692340265
1876.0,1.31983162158,2.48671135844
1877.0,1.55595247395,1.71684041816
1878.0,1.64433648284,0.829387530578
1879.0,1.69351129586,1.57248174023
1880.0,1.46581614023,2.76103787905
1881.0,2.0398337963,2.6392682328
1882.0,2.47170068062,4.46866542081
1883.0,3.18685364749,6.12564386812
1884.0,6.21801262114,7.37149225204
1885.0,3.98592627765,5.5954575313
1886.0,2.76934513747,7.13326609661
1887.0,1.87504441512,7.81330090284
1888.0,1.24488139741,6.643853822
1889.0,1.15619475211,9.27565702551
1890.0,1.04613350999,9.73232183146
1891.0,0.201365686099,8.30446474812
1892.0,0.534990812296,10.561017988
1893.0,2.08311905954,10.9658437824
1894.0,2.36239918248,12.2940957087
1895.0,3.51551234397,12.0786996785
1896.0,3.37593545806,11.3468789057
1897.0,3.92481678429,11.9776459246
1898.0,6.46348973145,10.8193696648
1899.0,7.49045790905,8.97401082237
1900.0,8.90097049506,9.04559745655
1901.0,8.59414239263,9.92357168433
1902.0,9.03083944538,10.1938550538
1903.0,8.45378263579,8.48693949923
1904.0,7.96736699446,10.4092948491
1905.0,5.66656064086,8.80793875661
1906.0,4.70458202822,14.9150243314
1907.0,6.9137370125,17.7039246973
1908.0,7.58909951146,15.6549432045
1909.0,8.26068396319,17.100041354
1910.0,6.7944721793,15.5558128325
1911.0,5.42424738201,8.69946642625
1912.0,3.71820129189,10.5192153812
1913.0,1.97577174066,10.1379405102
1914.0,2.06896244205,11.8735138137
1915.0,2.42538489244,6.70607772022
1916.0,1.84292288801,7.0654020443
1917.0,2.62531672444,3.7019430559
1918.0,2.17699814043,2.33477531038
1919.0,1.49487621364,3.0713969523
1920.0,2.04890093771,4.36357525021
1921.0,2.19169685088,4.05855152581
1922.0,0.0,8.33657353087
1923.0,0.0,3.60637431767
1924.0,0.0,9.33676365181
1925.0,0.0,13.1988163984
1926.0,0.0,10.7508675891
1927.0,0.0,12.540794191
1928.0,0.0,10.4623453416
1929.0,2.09087931118,5.39164860939
1930.0,0.0,11.5006896592
1931.0,0.0,14.2529219837
1932.0,0.0,7.86188494291
1933.0,0.0,11.5660189333
1934.0,0.0,8.22952518203
1935.0,0.0,8.40065322302
1936.0,0.0,10.2718117286
1937.0,2.69353004599,8.31648522779
1938.0,0.0,10.7630508252
1939.0,0.0,11.2721831658
1940.0,0.0,7.26159056695
1941.0,0.0,4.84904546746
1942.0,0.0,9.18610462871
1943.0,1.70165591397,3.99469648022
1944.0,3.35052540116,8.76292109733
1945.0,3.83749488781,9.30433282786
1946.0,4.0363328915,9.69710089692
1947.0,4.74644875906,10.6740880789
1948.0,5.07134142729,10.7493859328
1949.0,4.95355427376,11.7225941231
1950.0,4.17244240083,7.21165985049
1951.0,2.37561423128,6.02162372918
1952.0,1.53477335094,8.06702880543
1953.0,1.86411627149,4.9959209428
1954.0,1.18184040843,8.87899088435
1955.0,1.59823278424,9.20211433481
1956.0,1.46731573913,8.26678119822
1957.0,1.4261397034,10.2734312877
1958.0,1.45896970704,7.95868324518
1959.0,1.97830051376,5.50531524885
1960.0,1.73474231416,4.35444358397
1961.0,3.69157793224,1.96828783034
1962.0,3.48465520173,3.60148902642
1963.0,2.11594088826,1.68559905639
1964.0,2.05717840508,3.69871116476
1965.0,1.46492940524,2.19110562372
1966.0,1.26662001823,1.54527932714
1967.0,1.06617630705,1.54365231946
1968.0,0.937495272994,2.5321777837
1969.0,2.29886774253,3.0177677596
1970.0,2.50491587575,5.09169292019
1971.0,2.82441239449,7.13832207897
1972.0,2.93926949353,8.88862149031
1973.0,3.83320378565,9.65287553334
1974.0,5.13501872636,8.65403289805
1975.0,5.47068355839,9.49118055747
1976.0,6.06362316052,9.61057005248
1977.0,8.53107840744,8.86056785753
1978.0,7.65984026512,6.42875002974
1979.0,4.97696452083,3.30090123055
1980.0,4.56862242188,3.10413715189
1981.0,3.65812216537,5.05220504132
1982.0,2.69834147517,7.77542923911
1983.0,4.16552302791,6.39694731482
1984.0,3.75526754956,9.53382567616
1985.0,2.82711281101,9.79896027729
1986.0,4.28539182185,8.71969605329
1987.0,5.34675484193,6.49938185345
1988.0,3.69725471912,8.05631145268
1989.0,3.8037430355,7.84131703891
1990.0,3.68419194829,6.47265348081
1991.0,3.84260606537,9.27728506066
1992.0,4.99084939996,8.90770279686
1993.0,4.61756688975,8.10242687722
1994.0,4.44553377983,7.38175284217
1995.0,3.75518315515,4.44305052861
1996.0,2.26307412076,4.67710310235
1997.0,2.63030935993,8.10824267813
1998.0,3.01478557387,6.89976376569
1999.0,2.66320229907,8.45809152423
2000.0,3.75759709179,7.25529124741
2001.0,3.68026791519,6.71370991077
2002.0,3.7620809728,11.2152961204
2003.0,3.8066739456,10.1927803321
2004.0,4.03548916724,13.6638643126
2005.0,4.81114301971,9.70903580386
2006.0,3.95477529387,7.88474155615
2007.0,3.90910827192,4.70405736824
2008.0,3.83550728979,7.06358227057
2009.0,3.8565205161,8.99820156964
2010.0,3.94587474161,12.3934039692
2011.0,5.4828414532,9.9209825666
2012.0,4.46505893912,14.1366816207
2013.0,3.72700177156,9.98683791933
2014.0,4.45550973876,13.2819795154
2015.0,6.62517572085,12.1907690696
2016.0,6.40247726689,12.1144296285
2017.0,5.94532876069,15.8966631518
2018.0,6.42096597705,11.0288755755
2019.0,4.84715845913,15.1721215061
2020.0,4.073406054,12.1773374995
2021.0,3.73145239492,13.584866208
2022.0,4.43570068131,9.99200232548
2023.0,6.88831669033,9.83653937829
2024.0,4.66709124023,8.59673221849
2025.0,5.3393939941,9.59001812518
2026.0,5.1242026665,10.0494841441
2027.0,5.27247470337,10.1192766257
2028.0,6.00904907139,10.6709854678
2029.0,5.53779790734,10.8719958568
2030.0,4.43023897161,5.97655256618
2031.0,3.83895650386,0.280995500771
2032.0,3.80553454033,0.977639711017
2033.0,3.71577390892,1.88378751825
2034.0,3.7342131218,2.59455246925
2035.0,2.66247368631,2.71194522763
2036.0,1.68482977123,4.30070656191
2037.0,2.17538592324,8.40849169048
2038.0,1.95756885655,8.15182953951
2039.0,2.72338532197,9.79145121305
2040.0,1.67087920891,8.77304600787
2041.0,1.30269744555,10.2093048278
2042.0,1.74083932031,14.2599345744
2043.0,1.7074538136,10.5153627821
2044.0,2.51836539969,9.590716436
2045.0,3.21798099771,7.34073554873
2046.0,3.35527335151,8.29039116877
2047.0,3.87860844943,11.2221216145
2048.0,3.85243749932,8.00243628566
2049.0,3.33707038995,7.72618976317
2050.0,2.9689492337,5.85889702608
2051.0,3.13617242609,7.36772455841
2052.0,3.88675998596,3.56095416377
2053.0,4.4148153932,1.44424672686
2054.0,4.4995162692,2.42407877007
2055.0,4.22198650396,4.33619384046
2056.0,4.45980425563,5.56204616746
2057.0,7.2383794196,5.69318308398
2058.0,6.52198626049,3.38761964022
2059.0,4.89799383899,3.62414070377
2060.0,3.42088097005,4.5210190712
2061.0,3.93392976903,3.6548121432
2062.0,2.53501594704,3.73956447504
2063.0,2.08356317314,4.27286021284
2064.0,0.758235232819,2.54352662481
2065.0,0.348708198009,2.77602065826
2066.0,0.403547337792,3.98823978442
2067.0,0.884696938858,2.75762537612
2068.0,0.97440350756,3.34580248043
2069.0,0.500711792975,1.18622471342
2070.0,0.591198202874,4.74348253016
2071.0,0.394092345191,2.29208264299
2072.0,0.547094233045,3.57853240177
2073.0,0.249451481757,6.21872471179
2074.0,0.538927854036,7.72949108492
2075.0,0.0,4.31603070264
2076.0,0.0,7.81003428785
2077.0,0.0,8.82574485386
2078.0,0.0,4.82043004476
2079.0,0.0,8.08115321958
2080.0,0.0,6.99945528313
2081.0,0.0,9.04190274701
2082.0,0.0,6.36223818395
2083.0,0.0,7.08154710389
2084.0,0.0,5.67386137118
2085.0,0.0,5.0135320503
2086.0,0.0,8.79443604279
2087.0,0.0,4.20077770735
2088.0,0.0,6.18066491228
2089.0,0.846054190163,3.70815516948
2090.0,0.628905843858,3.59641887326
2091.0,0.532636857088,1.95930564719
2092.0,1.06195603475,2.7010836447
2093.0,0.707787513361,5.70802555448
2094.0,1.32536644135,4.04986382314
2095.0,1.72325935791,3.60096741573
2096.0,3.66291022285,7.74837735058
2097.0,5.07480583221,7.17420332705
2098.0,7.32035796937,8.67766256144
2099.0,5.15572327424,9.77290651115
2100.0,6.48890420681,10.4772523216
2101.0,5.83850745797,14.5857829015
2102.0,8.15764875531,14.1461681974
2103.0,5.62459892742,12.5166902509
2104.0,6.60978723922,12.2956598099
2105.0,3.90585620275,11.5197140826
2106.0,4.55242330648,18.545901869
2107.0,6.12736094827,17.3824601509
2108.0,5.34773066136,15.4522978331
2109.0,2.88462441856,17.2336794844
2110.0,3.01690109228,17.5735640382
2111.0,4.88831477804,14.3181604565
2112.0,6.48110645638,12.9549083672
2113.0,5.82685708618,15.2732261514
2114.0,3.83639133333,12.3436979778
2115.0,3.9488752723,11.5536485468
2116.0,6.06561816887,10.5732983111
2117.0,8.27844920156,8.76286464839
2118.0,8.71609736246,11.0599110523
2119.0,8.71260224221,9.72689145992
2120.0,7.36113494019,11.1251774255
2121.0,3.82570787754,10.7149054098
2122.0,3.75786941955,11.2937605615
2123.0,3.73880034468,12.006850258
2124.0,0.0,8.78213355767
2125.0,0.0,6.43662042672
2126.0,0.0,8.02998921171
2127.0,1.25356287544,9.89432490964
2128.0,2.31323974077,10.0227828267
2129.0,2.82557855009,10.1427556157
2130.0,2.67015509484,11.7578930924
2131.0,2.37930697672,10.4891365407
2132.0,1.75524232191,13.5169507897
2133.0,1.91084138368,8.40605105795
2134.0,1.1792394475,8.89168112726
2135.0,0.0,10.6145761972
2136.0,0.0,10.7313759655
2137.0,1.1993954502,8.32574898639
2138.0,2.18992616161,8.56541264657
2139.0,3.75941453403,7.52730944542
2140.0,3.6713782982,8.93348868391
2141.0,2.43012045595,4.06386321929
2142.0,1.76262507407,1.965818716
2143.0,1.84446161591,0.720693977345
2144.0,1.77295297788,0.997345951758
2145.0,1.91343651443,1.54509168581
2146.0,1.23024383337,4.94269176342
2147.0,0.812944375503,3.0787836139
2148.0,0.982689673134,5.22786095404
2149.0,1.85844114984,5.73636159419
2150.0,1.89004042424,6.97155790277
2151.0,1.80736889462,4.07467009316
2152.0,2.4117550649,7.76301306248
2153.0,3.00840750049,7.78022684087
2154.0,2.25885451212,9.73067921842
2155.0,3.50490325076,7.99597000597
2156.0,5.80195463861,8.41259837193
2157.0,5.58841991045,8.73625853882
2158.0,3.94765231943,13.8814170853
2159.0,3.77406122008,8.65563914056
2160.0,3.33557458945,7.8579494415
2161.0,3.76935393736,7.63452500878
2162.0,3.83775226782,13.7486833655
2163.0,3.53557518927,8.73719046631
2164.0,3.65322923193,6.83226082473
2165.0,3.13502372628,7.97600520915
2166.0,3.72653570699,4.22560081753
2167.0,5.31378179049,5.28024924959
2168.0,3.83796364244,2.72431058476
2169.0,4.9601409131,1.87058677274
2170.0,0.0,7.53574423791
2171.0,0.0,8.12948105365
2172.0,4.87065867684,6.1045434502
2173.0,3.94188667426,5.10360214316
2174.0,3.70003830803,6.17971480634
2175.0,2.99744928581,8.08904097153
2176.0,3.73144988304,13.2623540203
2177.0,6.59926074896,14.2084146367
2178.0,7.02971483245,10.490200672
2179.0,5.75555654588,15.8018582837
2180.0,0.0,8.84633393394
2181.0,0.0,6.07368584734
2182.0,8.44037842583,12.8215115828
2183.0,8.36422052766,19.7089407898
2184.0,7.71241906585,16.5872286252
2185.0,8.59678264778,14.2104427156
2186.0,7.42641496101,16.2448468728
2187.0,5.74359595543,16.0234046889
2188.0,3.83324721024,9.30982695573
2189.0,3.27884589934,13.167470464
2190.0,3.91568696345,14.5421529905
2191.0,4.22921053298,13.1809914617
2192.0,5.74824553056,10.1382411211
2193.0,5.46670129828,9.79834795589
2194.0,7.02485346377,9.61321316975
2195.0,5.0841190618,10.4229889934
2196.0,6.46111236511,15.779752136
2197.0,5.91481797895,14.7159741621
2198.0,7.65649596248,14.6019116064
2199.0,7.46087729888,13.575228972
2200.0,6.74521067837,13.8551581123
2201.0,7.99226029546,13.9189772314
2202.0,6.25253100944,10.799330162
2203.0,6.50424738192,8.59718170276
2204.0,7.53669646472,7.46196714136
2205.0,6.48799283764,8.02470123371
2206.0,5.71013501766,7.63246188173
2207.0,3.87846996567,5.90951244313
2208.0,3.39178218801,7.4589153907
2209.0,4.34385010992,6.36506069961
2210.0,3.90064220254,8.36303565513
2211.0,4.41030150568,10.1497601113
2212.0,3.69137140415,10.3835677633
2213.0,4.02212761934,12.8053995143
2214.0,3.92200345975,13.3142481894
2215.0,3.89078831441,16.938823362
2216.0,4.06661242264,13.4526356169
2217.0,3.66758058844,13.5735072907
2218.0,3.91628306998,12.4485032439
2219.0,3.72560852991,15.5105252742
2220.0,3.93321361683,17.8706534491
2221.0,3.78596711647,16.341852348
2222.0,3.33504283497,9.24983643788
2223.0,3.3093843926,8.91118076351
2224.0,4.60538637023,7.94164819089
2225.0,4.5894622541,7.89995584388
2226.0,5.99954032247,6.14712469795
2227.0,4.85699075601,8.25007107296
2228.0,4.90781513942,6.43316061079
2229.0,4.00005688363,7.59593531215
2230.0,3.95875410557,4.27159149901
2231.0,3.18660616893,2.25309272652
2232.0,3.22058736575,7.36818001215
2233.0,1.40421300057,4.80053625693
2234.0,1.76576566805,7.61558326081
2235.0,1.57868195118,7.69425882895
2236.0,2.1277410136,8.26282914133
2237.0,1.94860464128,12.3232316577
2238.0,4.85270980461,12.4421987424
2239.0,7.97780010905,9.98401019225
2240.0,7.99918735083,8.75167854674
2241.0,5.75649218181,6.45769160945
2242.0,4.40242724477,4.46882615694
2243.0,2.74681918055,4.93453133209
2244.0,1.97968893412,8.56886668952
2245.0,2.50717182387,7.45323649033
2246.0,3.15338817078,6.47271031631
2247.0,2.82126776474,4.44410480942
2248.0,3.09739471058,7.0787316897
2249.0,4.48750142369,6.55373164504
2250.0,3.87949409168,7.96746330143
2251.0,2.32980886365,5.18179345336
2252.0,1.72638109908,5.0079305204
2253.0,2.51201258859,2.87544845374
2254.0,2.20314365294,5.09741035218
2255.0,1.77978344531,5.74807042957
2256.0,1.20942027144,4.05765563952
2257.0,1.72337724359,5.79221310295
2258.0,1.96661745153,8.81768550913
2259.0,2.57756030269,8.71722866877
2260.0,0.0,11.0937421393
2261.0,3.76322989978,7.83176568087
2262.0,0.0,5.57086931932
2263.0,3.82413938797,5.29646264318
2264.0,2.66871914827,7.37136802369
2265.0,3.32716114983,9.67266402909
2266.0,4.54316178905,13.5050637992
2267.0,4.01286216,11.2722484599
2268.0,4.27069326995,11.7696503618
2269.0,7.11334215408,11.026721059
2270.0,7.59411420309,10.7696371018
2271.0,5.50206283521,8.90827451945
2272.0,3.91801024541,9.30206567755
2273.0,3.77546484802,11.8923885703
2274.0,3.9027849827,13.8405693595
2275.0,5.84017022619,9.28933547882
2276.0,4.73302948999,10.60317732
2277.0,4.91307707344,10.6474574001
2278.0,5.63914492314,10.4561785866
2279.0,0.0,6.87025704418
2280.0,4.68035969093,12.9513940323
2281.0,4.82080293141,12.6391277785
2282.0,5.88673325891,13.2131371732
2283.0,6.57867472958,12.7677589102
2284.0,4.32047569644,13.0494613741
2285.0,5.1313440189,14.0193295238
2286.0,4.36249324476,12.9591759761
2287.0,4.5124304974,12.0737953649
2288.0,4.25405908249,10.7769918437
2289.0,4.20056783692,13.8248134312
2290.0,4.9938712009,11.8742472917
2291.0,7.09824070866,9.87862937877
2292.0,3.74935993146,11.4986902728
2293.0,2.82265107223,11.2975207384
2294.0,2.77294966976,9.84984736502
2295.0,3.42710072675,6.14312499748
2296.0,2.84688404929,7.97563593772
2297.0,5.27960243019,8.75297002288
2298.0,6.10015432088,7.6452193041
2299.0,4.4159060485,11.5982287319
2300.0,4.45765927256,10.3458826713
2301.0,3.86387636659,10.0111906615
2302.0,4.69205691499,8.50798559312
2303.0,4.52457230099,8.92891863949
2304.0,3.83392319062,8.77234897992
2305.0,3.88207196295,7.35674271421
2306.0,3.10069892856,5.11819685683
2307.0,2.71158218416,3.03310383544
2308.0,1.04083916394,6.17028969402
2309.0,0.971204714974,7.9049816817
2310.0,1.38005237561,12.8603067168
2311.0,2.41011260946,12.890698067
2312.0,3.34271280799,9.82870130419
2313.0,2.62992298317,9.31191574124
2314.0,1.30677939218,11.1378098193
2315.0,0.0,6.27781094496
2316.0,1.1473014679,11.584416153
2317.0,1.86843330659,10.4411966709
2318.0,2.02054517366,10.9497431745
2319.0,3.33189229136,5.30817140937
2320.0,3.75671702254,8.99761051506
2321.0,5.050836408,8.05129982027
2322.0,4.41022215933,6.8034043996
2323.0,5.10770305338,7.18212188812
2324.0,5.00665889364,6.28114162931
2325.0,4.29658138504,5.37048664048
2326.0,4.10146930699,5.67118872566
2327.0,5.31210197146,5.02554665288
2328.0,5.08276892984,7.75883117609
2329.0,4.90631274583,8.73275221496
2330.0,5.26509500537,12.2835678992
2331.0,6.33522445409,16.5724065057
2332.0,6.27395840137,14.9850010606
2333.0,5.73371517442,12.05774492
2334.0,6.32312000778,9.75754462167
2335.0,4.96613092269,13.565382034
2336.0,5.22284251221,10.6122611061
2337.0,4.25375557018,9.91620798101
2338.0,4.00721219828,9.07543235812
2339.0,3.85516405721,11.2340822506
2340.0,0.0,2.55922292801
2341.0,0.0,3.17653937098
2342.0,0.0,4.99474905421
2343.0,0.0,4.48168720505
2344.0,0.0,8.87051707554
2345.0,0.0,9.69456290552
2346.0,0.0,10.5229898761
2347.0,0.0,9.25034896363
2348.0,4.55293102863,13.3737494147
2349.0,0.0,8.82400814111
2350.0,0.0,16.9529202243
2351.0,0.0,12.0451864087
2352.0,0.0,7.19610960299
2353.0,0.0,8.01109235711
2354.0,7.05749673134,19.5415655553
2355.0,7.89997432159,14.8758470542
2356.0,0.0,6.48259614336
2357.0,7.9827719244,12.1304936656
2358.0,0.0,11.0835290808
2359.0,0.0,10.1597981585
2360.0,0.0,5.3627763917
2361.0,0.0,3.86322778232
2362.0,0.0,7.8696163263
2363.0,0.0,10.4618600138
2364.0,0.0,2.6592372474
2365.0,0.0,5.50446152308
2366.0,0.0,3.41706955861
2367.0,0.0,8.06123467231
2368.0,0.0,7.95475238091
2369.0,7.52827525445,10.2428336299
2370.0,3.70683112092,9.41653236587
2371.0,2.97938794422,7.27487391409
2372.0,4.22234138886,8.6922804029
2373.0,3.60443210576,7.92063860149
2374.0,4.35206432641,10.1084654676
2375.0,3.28843903801,8.89189358122
2376.0,4.57064889975,10.4483309492
2377.0,5.6994845217,8.64706669737
2378.0,4.48058937526,9.23590075216
2379.0,2.87100158908,5.03249302931
2380.0,1.88022055543,9.30662760325
2381.0,1.52105796861,7.14200964619
2382.0,2.0464460752,7.50408469815
2383.0,2.27026760774,8.4709242168
2384.0,2.31378849649,6.38346585024
2385.0,1.44574040387,6.8151420035
2386.0,0.941802133117,10.3268886583
2387.0,0.0,8.76093862131
2388.0,1.82825459883,9.49797860724
2389.0,3.18721039207,8.28422211394
2390.0,3.24683223366,8.04608525012
2391.0,3.38183672922,5.97605227745
2392.0,2.39219989437,7.61104818605
2393.0,1.92032815031,6.13650908192
2394.0,3.11215593812,5.52675958718
2395.0,3.89271804355,2.52855199166
2396.0,3.91784919917,5.37953137326
2397.0,4.88060021915,4.57286894094
2398.0,4.86594608546,3.56992377633
2399.0,3.4417418666,5.34880166038
2400.0,2.90384698183,8.25088348366
2401.0,2.45230423973,7.01663963181
2402.0,3.43986744996,6.75320023899
2403.0,3.22077845269,7.13062618787
2404.0,2.30233567571,4.05045623747
2405.0,1.84489539553,6.11603081745
2406.0,2.96950650933,7.80199287344
2407.0,3.85605252242,5.82082342565
2408.0,5.58946694785,7.56966510286
2409.0,5.09009688996,6.66289442753
2410.0,3.86172739494,8.64169873939
2411.0,3.89999194432,10.1799313155
2412.0,4.02342362311,7.8657535797
2413.0,4.93354137394,10.1228248311
2414.0,3.88320338727,10.5330601866
2415.0,4.36671159352,7.41359417467
2416.0,4.42282696991,7.96611417696
2417.0,3.74092403492,5.36885678316
2418.0,3.78714469878,4.7808738739
2419.0,3.5531963377,2.59928927933
2420.0,3.34122286369,3.71660729866
2421.0,4.01604356595,6.71892264199
2422.0,3.90954081183,10.5250673679
2423.0,6.53345936789,10.0284492883
2424.0,8.45518166951,9.5740468538
2425.0,8.7760953825,11.8350764156
2426.0,8.89909229617,11.9609314909
2427.0,8.59762229119,7.37638565686
2428.0,8.01426533017,3.54388460004
2429.0,6.29534220375,3.7401556134
2430.0,7.59555070942,3.65666693276
2431.0,8.470030316,4.06473828588
2432.0,4.19198949826,6.09346207094
2433.0,3.83782148414,3.7765230497
2434.0,6.28373014857,5.87049336265
2435.0,5.24528823863,7.25962091932
2436.0,4.74224541342,9.75422172709
2437.0,6.56372952898,12.0802477096
2438.0,8.29403460745,18.5500623971
2439.0,8.4697434794,14.8580439239
2440.0,8.07457449252,14.4545947805
2441.0,8.41544084855,15.0053040815
2442.0,8.33066924183,12.5842298605
2443.0,8.38243547832,12.6960719699
2444.0,6.38485252076,8.93036812354
2445.0,6.26496439249,8.05992732942
2446.0,3.6320398434,14.4215961127
2447.0,2.73088578447,12.4389871886
2448.0,3.95322222937,11.0365982264
2449.0,3.71176872288,9.1470701985
2450.0,1.69033172224,7.61212553692
2451.0,2.52773221076,7.85416280059
2452.0,2.12568023743,9.43510548705
2453.0,2.21118679168,7.28970445103
2454.0,3.64453337011,9.68118414033
2455.0,5.89883541743,8.22491296682
2456.0,5.28779015794,5.11641620459
2457.0,3.78905154297,3.15559858365
2458.0,2.56355107509,3.87900691422
2459.0,2.86285061538,3.19087209475
2460.0,2.98277039476,1.62737395546
2461.0,2.27148713614,0.948027241651
2462.0,1.1347661666,2.61113163488
2463.0,1.91818338739,2.65229171116
2464.0,1.89283867269,4.04050617266
2465.0,2.57332534988,2.45984594125
2466.0,3.21704229002,3.14883830426
2467.0,3.37094421431,3.48366641003
2468.0,3.79950123129,3.63353444159
2469.0,3.39294771655,4.09085626451
2470.0,3.66218683356,5.19943514412
2471.0,3.76340788434,4.80978825638
2472.0,2.57417150115,2.35878140433
2473.0,0.414458829892,2.7064946325
2474.0,0.00992595680544,3.01668480763
2475.0,0.184400979296,4.95610471022
2476.0,0.468674141245,7.65885508444
2477.0,0.0880311623314,6.70358349902
2478.0,0.00156398153655,5.44156809352
2479.0,0.102144419286,6.31144689595
2480.0,0.518117722167,5.67005976695
2481.0,0.850009632431,4.30586289715
2482.0,0.761112553036,2.13951711054
2483.0,0.90999722481,1.55863255697
2484.0,0.425288812305,0.609025648523
2485.0,0.235105828812,2.08443228888
2486.0,0.0402707204066,2.00098504981
2487.0,0.659825980091,1.13947827045
2488.0,1.75780810295,2.11978757759
2489.0,1.96840590922,1.60292387065
2490.0,3.39930387934,0.592646047644
2491.0,2.08476123105,0.949607697016
2492.0,1.61876683664,3.35565472967
2493.0,1.15938634542,4.3125574701
2494.0,1.2846507771,6.44267889275
2495.0,1.45000292144,2.22199720616
2496.0,1.47629419176,6.22141494832
2497.0,1.68154580404,9.52515071204
2498.0,2.89678577305,8.44857511488
2499.0,0.0,5.86700801008
2500.0,2.06925759006,7.97523246501
2501.0,1.14168610937,4.74329118485
2502.0,1.26459153882,4.21017431093
2503.0,0.658334387797,4.16199000337
2504.0,0.659014799191,4.83409748064
2505.0,0.591298207726,4.73810202834
2506.0,0.156836761986,7.53373374215
2507.0,0.109071925107,7.05465735217
2508.0,0.236698310814,8.25742709768
2509.0,0.508558988594,9.21908032495
2510.0,0.5829471636,8.5578759305
2511.0,1.28575433902,7.6510426183
2512.0,1.41114083046,5.8003555783
2513.0,2.36319093349,7.60311997046
2514.0,2.84715587461,9.58833604694
2515.0,0.977029856836,11.6379501087
2516.0,1.22985012598,10.3139558278
2517.0,1.87237148232,7.85820934453
2518.0,2.97042930237,10.8623360436
2519.0,3.73530696626,14.4253777201
2520.0,3.77546190004,8.81207136242
2521.0,3.00141418136,14.6608284376
2522.0,2.33621041435,10.3555894855
2523.0,3.62812423239,8.28842148981
2524.0,2.80587728175,6.71881700925
2525.0,3.59263938198,5.40959823719
2526.0,3.15123126366,7.70957377958
2527.0,2.36810941377,9.27154300038
2528.0,1.2585755767,8.54356841879
2529.0,0.550380387988,8.76037274767
2530.0,1.5047919991,5.39637575543
2531.0,1.3849298549,4.96781823653
2532.0,1.86670944138,7.22540083557
2533.0,1.92269156509,7.04838841491
2534.0,2.66674883223,7.05865770953
2535.0,1.98633340776,5.94997213154
2536.0,2.36612953515,4.63560233659
2537.0,2.6297589556,5.6814983652
2538.0,3.33112881971,7.93372799393
2539.0,4.04934600173,10.1864666593
2540.0,3.84070394123,11.3229514067
2541.0,4.9759900726,7.71367607846
2542.0,3.77256044988,6.16543579987
2543.0,2.9715733987,3.62162777336
2544.0,2.52249724484,2.21176827673
2545.0,2.99151733429,5.6656923686
2546.0,4.20060178942,5.81909031517
2547.0,4.5023188758,6.47548272455
2548.0,3.82629620617,5.56364139946
2549.0,3.65738643238,4.13908548587
2550.0,2.46403138517,5.95543342329
2551.0,1.04963513201,8.18574014613
2552.0,1.61109675147,7.53051561759
2553.0,2.36949518523,6.79593888137
2554.0,2.98906260836,9.31643545344
2555.0,1.90297073212,12.0266634379
2556.0,2.31508839697,11.3930487867
2557.0,3.6708857481,11.9557769399
2558.0,3.19904312404,8.8628709392
2559.0,2.44922483169,7.99970290795
2560.0,3.46337843133,10.5849348185
2561.0,0.0,8.34809649956
2562.0,0.0,10.1364871711
2563.0,0.0,7.84963916585
2564.0,3.84346438312,9.86471519566
2565.0,3.81035678348,10.4632290204
2566.0,4.3855802229,11.8928659129
2567.0,6.94536027393,8.57870071796
2568.0,5.97393299506,7.00421699471
2569.0,3.86614408185,6.3152737673
2570.0,3.66700469107,8.11184563926
2571.0,2.66249906091,7.32157414152
2572.0,2.3553945366,6.58156714807
2573.0,2.96689405391,3.43901176135
2574.0,3.133791185,1.67007061625
2575.0,2.50285679201,0.750125940499
2576.0,0.938476583744,2.06708224606
2577.0,0.351342080298,1.74738882849
2578.0,0.381457921393,-0.106558516514
2579.0,0.450437609045,0.0780555369709
2580.0,1.18196032022,1.69182020502
2581.0,1.90511123506,2.15012925924
2582.0,2.5441586128,3.88873518806
2583.0,1.36652980885,7.3302132789
2584.0,2.36956642212,10.4980222443
2585.0,3.78637142392,15.3600274006
2586.0,4.9329630995,21.0102396081
2587.0,7.04365637709,20.7017928787
2588.0,8.17998986794,16.1941345722
2589.0,6.43968727002,16.4963909868
2590.0,3.5926178434,12.5495704012
2591.0,3.66671874183,15.5075508693
2592.0,3.83471032603,11.4926671791
2593.0,7.31610487926,7.22563949792
2594.0,6.53362548734,10.0028266958
2595.0,4.38490981087,9.38011036816
2596.0,3.76792039182,10.357649356
2597.0,3.16041148005,6.12141710328
2598.0,3.58568783439,5.20803004866
2599.0,2.87723188581,5.8367199233
2600.0,3.64123474455,2.40611380437
2601.0,4.38520253084,5.84946888449
2602.0,3.88801888908,8.02339337211
2603.0,7.76392923435,4.45228270595
2604.0,8.20374020038,4.36309200062
2605.0,7.60021854697,5.25859738041
